           6
  0.7023114      0.7023114      0.7023114      0.7023114      0.7023107    
  0.7023114      0.7023114      0.7023114      0.7023114      0.7023114    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.7023114     -0.7023114     -0.7023114     -0.7023114     -0.7023114    
 -0.7023107     -0.7023114     -0.7023114     -0.7023114     -0.7023114    
 -0.7023114     -0.7023114     -0.7023114     -0.7023114     -0.7023114    
 -0.7023114     -0.7023107     -0.7023114     -0.7023114     -0.7023114    
 -0.7023114     -0.7023114     -0.6335645     -0.6335645     -0.6335645    
 -0.6335645     -0.6335645     -0.6335638     -0.6335645     -0.6335645    
 -0.6335645     -0.6335645     -0.6335645     -0.6335638     -0.6335638    
 -0.6335638     -0.6335638     -0.6335638     -0.6335632     -0.6335638    
 -0.6335638     -0.6335638     -0.6335638     -0.6335638     -0.5027999    
 -0.5027999     -0.5027999     -0.5027999     -0.5027999     -0.5027994    
 -0.5027999     -0.5027999     -0.5027999     -0.5027999     -0.5027999    
 -0.5027993     -0.5027993     -0.5027993     -0.5027993     -0.5027993    
 -0.5027987     -0.5027993     -0.5027993     -0.5027993     -0.5027993    
 -0.5027993     -0.3228171     -0.3228171     -0.3228171     -0.3228171    
 -0.3228171     -0.3228167     -0.3228171     -0.3228171     -0.3228171    
 -0.3228171     -0.3228171     -0.3228175     -0.3228175     -0.3228175    
 -0.3228175     -0.3228175     -0.3228171     -0.3228175     -0.3228175    
 -0.3228175     -0.3228175     -0.3228175     -0.1112344     -0.1112344    
 -0.1112344     -0.1112344     -0.1112344     -0.1112343     -0.1112344    
 -0.1112344     -0.1112344     -0.1112344     -0.1112344     -0.1112357    
 -0.1112357     -0.1112357     -0.1112357     -0.1112357     -0.1112356    
 -0.1112357     -0.1112357     -0.1112357     -0.1112357     -0.1112357    
  0.1112357      0.1112357      0.1112357      0.1112357      0.1112357    
  0.1112356      0.1112357      0.1112357      0.1112357      0.1112357    
  0.1112357      0.1112344      0.1112344      0.1112344      0.1112344    
  0.1112344      0.1112343      0.1112344      0.1112344      0.1112344    
  0.1112344      0.1112344      0.3228175      0.3228175      0.3228175    
  0.3228175      0.3228175      0.3228171      0.3228175      0.3228175    
  0.3228175      0.3228175      0.3228175      0.3228171      0.3228171    
  0.3228171      0.3228171      0.3228171      0.3228167      0.3228171    
  0.3228171      0.3228171      0.3228171      0.3228171      0.5027993    
  0.5027993      0.5027993      0.5027993      0.5027993      0.5027987    
  0.5027993      0.5027993      0.5027993      0.5027993      0.5027993    
  0.5027999      0.5027999      0.5027999      0.5027999      0.5027999    
  0.5027994      0.5027999      0.5027999      0.5027999      0.5027999    
  0.5027999      0.6335638      0.6335638      0.6335638      0.6335638    
  0.6335638      0.6335632      0.6335638      0.6335638      0.6335638    
  0.6335638      0.6335638      0.6335645      0.6335645      0.6335645    
  0.6335645      0.6335645      0.6335638      0.6335645      0.6335645    
  0.6335645      0.6335645      0.6335645      0.7023114      0.7023114    
  0.7023114      0.7023114      0.7023114      0.7023107      0.7023114    
  0.7023114      0.7023114      0.7023114      0.7023114      0.7023114    
  0.7023114      0.7023114      0.7023114      0.7023114      0.7023107    
  0.7023114      0.7023114      0.7023114      0.7023114      0.7023114    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
 -0.1112357     -0.1112357     -0.1112357     -0.1112357     -0.1112357    
 -0.1112356     -0.1112357     -0.1112357     -0.1112357     -0.1112357    
 -0.1112357     -0.1112344     -0.1112344     -0.1112344     -0.1112344    
 -0.1112344     -0.1112343     -0.1112344     -0.1112344     -0.1112344    
 -0.1112344     -0.1112344     -0.3228175     -0.3228175     -0.3228175    
 -0.3228175     -0.3228175     -0.3228171     -0.3228175     -0.3228175    
 -0.3228175     -0.3228175     -0.3228175     -0.3228171     -0.3228171    
 -0.3228171     -0.3228171     -0.3228171     -0.3228167     -0.3228171    
 -0.3228171     -0.3228171     -0.3228171     -0.3228171     -0.5027993    
 -0.5027993     -0.5027993     -0.5027993     -0.5027993     -0.5027987    
 -0.5027993     -0.5027993     -0.5027993     -0.5027993     -0.5027993    
 -0.5027999     -0.5027999     -0.5027999     -0.5027999     -0.5027999    
 -0.5027994     -0.5027999     -0.5027999     -0.5027999     -0.5027999    
 -0.5027999     -0.6335638     -0.6335638     -0.6335638     -0.6335638    
 -0.6335638     -0.6335632     -0.6335638     -0.6335638     -0.6335638    
 -0.6335638     -0.6335638     -0.6335645     -0.6335645     -0.6335645    
 -0.6335645     -0.6335645     -0.6335638     -0.6335645     -0.6335645    
 -0.6335645     -0.6335645     -0.6335645     -0.7023114     -0.7023114    
 -0.7023114     -0.7023114     -0.7023114     -0.7023107     -0.7023114    
 -0.7023114     -0.7023114     -0.7023114     -0.7023114     -0.7023114    
 -0.7023114     -0.7023114     -0.7023114     -0.7023114     -0.7023107    
 -0.7023114     -0.7023114     -0.7023114     -0.7023114     -0.7023114    
 -0.7023114     -0.7023114     -0.7023114     -0.7023114     -0.7023114    
 -0.7023107     -0.7023114     -0.7023114     -0.7023114     -0.7023114    
 -0.7023114     -0.7023114     -0.7023114     -0.7023114     -0.7023114    
 -0.7023114     -0.7023107     -0.7023114     -0.7023114     -0.7023114    
 -0.7023114     -0.7023114     -0.6335645     -0.6335645     -0.6335645    
 -0.6335645     -0.6335645     -0.6335638     -0.6335645     -0.6335645    
 -0.6335645     -0.6335645     -0.6335645     -0.6335638     -0.6335638    
 -0.6335638     -0.6335638     -0.6335638     -0.6335632     -0.6335638    
 -0.6335638     -0.6335638     -0.6335638     -0.6335638     -0.5027999    
 -0.5027999     -0.5027999     -0.5027999     -0.5027999     -0.5027994    
 -0.5027999     -0.5027999     -0.5027999     -0.5027999     -0.5027999    
 -0.5027993     -0.5027993     -0.5027993     -0.5027993     -0.5027993    
 -0.5027987     -0.5027993     -0.5027993     -0.5027993     -0.5027993    
 -0.5027993     -0.3228171     -0.3228171     -0.3228171     -0.3228171    
 -0.3228171     -0.3228167     -0.3228171     -0.3228171     -0.3228171    
 -0.3228171     -0.3228171     -0.3228175     -0.3228175     -0.3228175    
 -0.3228175     -0.3228175     -0.3228171     -0.3228175     -0.3228175    
 -0.3228175     -0.3228175     -0.3228175     -0.1112344     -0.1112344    
 -0.1112344     -0.1112344     -0.1112344     -0.1112343     -0.1112344    
 -0.1112344     -0.1112344     -0.1112344     -0.1112344     -0.1112357    
 -0.1112357     -0.1112357     -0.1112357     -0.1112357     -0.1112356    
 -0.1112357     -0.1112357     -0.1112357     -0.1112357     -0.1112357    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1112357      0.1112357      0.1112357      0.1112357      0.1112357    
  0.1112356      0.1112357      0.1112357      0.1112357      0.1112357    
  0.1112357      0.1112344      0.1112344      0.1112344      0.1112344    
  0.1112344      0.1112343      0.1112344      0.1112344      0.1112344    
  0.1112344      0.1112344      0.3228175      0.3228175      0.3228175    
  0.3228175      0.3228175      0.3228171      0.3228175      0.3228175    
  0.3228175      0.3228175      0.3228175      0.3228171      0.3228171    
  0.3228171      0.3228171      0.3228171      0.3228167      0.3228171    
  0.3228171      0.3228171      0.3228171      0.3228171      0.5027993    
  0.5027993      0.5027993      0.5027993      0.5027993      0.5027987    
  0.5027993      0.5027993      0.5027993      0.5027993      0.5027993    
  0.5027999      0.5027999      0.5027999      0.5027999      0.5027999    
  0.5027994      0.5027999      0.5027999      0.5027999      0.5027999    
  0.5027999      0.6335638      0.6335638      0.6335638      0.6335638    
  0.6335638      0.6335632      0.6335638      0.6335638      0.6335638    
  0.6335638      0.6335638      0.6335645      0.6335645      0.6335645    
  0.6335645      0.6335645      0.6335638      0.6335645      0.6335645    
  0.6335645      0.6335645      0.6335645      0.7023114      0.7023114    
  0.7023114      0.7023114      0.7023114      0.7023107      0.7023114    
  0.7023114      0.7023114      0.7023114      0.7023114      0.7023114    
  0.7023114      0.7023114      0.7023114      0.7023114      0.7023107    
  0.7023114      0.7023114      0.7023114      0.7023114      0.7023114    
  0.7023114      0.7023114      0.7023114      0.7023114      0.7023114    
  0.7023107      0.7023114      0.7023114      0.7023114      0.7023114    
  0.7023114      0.7023114      0.7023114      0.7023114      0.7023114    
  0.7023114      0.7023107      0.7023114      0.7023114      0.7023114    
  0.7023114      0.7023114      0.6335645      0.6335645      0.6335645    
  0.6335645      0.6335645      0.6335638      0.6335645      0.6335645    
  0.6335645      0.6335645      0.6335645      0.6335638      0.6335638    
  0.6335638      0.6335638      0.6335638      0.6335632      0.6335638    
  0.6335638      0.6335638      0.6335638      0.6335638      0.5027999    
  0.5027999      0.5027999      0.5027999      0.5027999      0.5027994    
  0.5027999      0.5027999      0.5027999      0.5027999      0.5027999    
  0.5027993      0.5027993      0.5027993      0.5027993      0.5027993    
  0.5027987      0.5027993      0.5027993      0.5027993      0.5027993    
  0.5027993      0.3228171      0.3228171      0.3228171      0.3228171    
  0.3228171      0.3228167      0.3228171      0.3228171      0.3228171    
  0.3228171      0.3228171      0.3228175      0.3228175      0.3228175    
  0.3228175      0.3228175      0.3228171      0.3228175      0.3228175    
  0.3228175      0.3228175      0.3228175      0.1112344      0.1112344    
  0.1112344      0.1112344      0.1112344      0.1112343      0.1112344    
  0.1112344      0.1112344      0.1112344      0.1112344      0.1112357    
  0.1112357      0.1112357      0.1112357      0.1112357      0.1112356    
  0.1112357      0.1112357      0.1112357      0.1112357      0.1112357    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1072975      0.3218927      0.5364877      0.7510834      0.9656786    
   1.180273      0.1072976      0.3218926      0.5364874      0.7510834    
  0.9656780       1.180273      0.1072976      0.3218930      0.5364875    
  0.7510828      0.9656782       1.180274      0.1072976      0.3218926    
  0.5364874      0.7510834      0.9656780       1.180273      0.1072975    
  0.3218927      0.5364878      0.7510833      0.9656785       1.180273    
  0.1072975      0.3218927      0.5364877      0.7510834      0.9656786    
   1.180273      0.1072976      0.3218926      0.5364874      0.7510834    
  0.9656780       1.180273      0.1072976      0.3218930      0.5364875    
  0.7510828      0.9656782       1.180274      0.1072976      0.3218926    
  0.5364874      0.7510834      0.9656780       1.180273      0.1072975    
  0.3218927      0.5364878      0.7510833      0.9656785       1.180273    
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00  0.0000000E+00
  0.1072975      0.3218927      0.5364877      0.7510834      0.9656786    
   1.180273      0.1072976      0.3218926      0.5364874      0.7510834    
  0.9656780       1.180273      0.1072976      0.3218930      0.5364875    
  0.7510828      0.9656782       1.180274      0.1072976      0.3218926    
  0.5364874      0.7510834      0.9656780       1.180273      0.1072975    
  0.3218927      0.5364878      0.7510833      0.9656785       1.180273    
  0.1072975      0.3218927      0.5364877      0.7510834      0.9656786    
   1.180273      0.1072976      0.3218926      0.5364874      0.7510834    
  0.9656780       1.180273      0.1072976      0.3218930      0.5364875    
  0.7510828      0.9656782       1.180274      0.1072976      0.3218926    
  0.5364874      0.7510834      0.9656780       1.180273      0.1072975    
  0.3218927      0.5364878      0.7510833      0.9656785       1.180273    
 -0.2275275     -0.1264043     -2.5280872E-02  7.5842515E-02  0.1769660    
  0.2780890      0.3792126      0.4803360      0.5814594      0.6825828    
  0.7837062     -0.2275250     -0.1264028     -2.5280578E-02  7.5841635E-02
  0.1769639      0.2780857      0.3792081      0.4803304      0.5814527    
  0.6825748      0.7836971     -0.6603083     -0.3668381     -7.3367693E-02
  0.2201028      0.5135734      0.8070429       1.100514       1.393984    
   1.687455       1.980925       2.274396     -0.6603078     -0.3668377    
 -7.3367439E-02  0.2201026      0.5135729      0.8070418       1.100513    
   1.393983       1.687453       1.980923       2.274393      -1.028453    
 -0.5713630     -0.1142727      0.3428176      0.7999082       1.256997    
   1.714088       2.171178       2.628269       3.085359       3.542449    
  -1.028455     -0.5713637     -0.1142728      0.3428181      0.7999092    
   1.256998       1.714090       2.171181       2.628272       3.085363    
   3.542454      -1.295926     -0.7199591     -0.1439916      0.4319755    
   1.007943       1.583908       2.159876       2.735844       3.311811    
   3.887778       4.463745      -1.295927     -0.7199599     -0.1439921    
  0.4319757       1.007944       1.583910       2.159879       2.735847    
   3.311814       3.887782       4.463749      -1.436546     -0.7980814    
 -0.1596164      0.4788485       1.117314       1.755777       2.394243    
   3.032708       3.671173       4.309638       4.948103      -1.436546    
 -0.7980813     -0.1596164      0.4788485       1.117314       1.755777    
   2.394243       3.032708       3.671173       4.309638       4.948103    
  -1.436546     -0.7980813     -0.1596164      0.4788485       1.117314    
   1.755777       2.394243       3.032708       3.671173       4.309638    
   4.948103      -1.436546     -0.7980814     -0.1596164      0.4788485    
   1.117314       1.755777       2.394243       3.032708       3.671173    
   4.309638       4.948103      -1.295927     -0.7199599     -0.1439921    
  0.4319757       1.007944       1.583910       2.159879       2.735847    
   3.311814       3.887782       4.463749      -1.295926     -0.7199591    
